Enrollment Cnt,Course Control Nbr,% Grades Receivedof Enrollment,Course Control Nbr,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,21054,,21054,,21054,Elsa Elmahdy; Nathalie Khankan,,Arabic,1A,005,B,Letter Grade,B,Elementary Arabic
1,21056,,21056,,21056,Elsa Elmahdy; Nathalie Khankan,,Arabic,1A,006,A,Letter Grade,A+,Elementary Arabic
4,21056,,21056,,21056,Elsa Elmahdy; Nathalie Khankan,,Arabic,1A,006,A,Letter Grade,A,Elementary Arabic
1,21056,,21056,,21056,Elsa Elmahdy; Nathalie Khankan,,Arabic,1A,006,A,Letter Grade,A-,Elementary Arabic
1,21056,,21056,,21056,Elsa Elmahdy; Nathalie Khankan,,Arabic,1A,006,B,Letter Grade,B+,Elementary Arabic
2,21056,,21056,,21056,Elsa Elmahdy; Nathalie Khankan,,Arabic,1A,006,B,Letter Grade,B,Elementary Arabic
1,21056,,21056,,21056,Elsa Elmahdy; Nathalie Khankan,,Arabic,1A,006,B,Letter Grade,B-,Elementary Arabic
1,21056,,21056,,21056,Elsa Elmahdy; Nathalie Khankan,,Arabic,1A,006,C,Letter Grade,C-,Elementary Arabic
1,21056,,21056,,21056,Elsa Elmahdy; Nathalie Khankan,,Arabic,1A,006,F,Letter Grade,F,Elementary Arabic
1,21056,,21056,,21056,Elsa Elmahdy; Nathalie Khankan,,Arabic,1A,006,Credit,Non-Letter Grade,Pass,Elementary Arabic
2,21056,,21056,,21056,Elsa Elmahdy; Nathalie Khankan,,Arabic,1A,006,No Credit,Non-Letter Grade,Not Pass,Elementary Arabic
1,21057,,21057,,21057,Amel Belguith; Elsa Elmahdy,,Arabic,20A,001,A,Letter Grade,A+,Intermediate Arabic
2,21057,,21057,,21057,Amel Belguith; Elsa Elmahdy,,Arabic,20A,001,A,Letter Grade,A,Intermediate Arabic
1,21057,,21057,,21057,Amel Belguith; Elsa Elmahdy,,Arabic,20A,001,A,Letter Grade,A-,Intermediate Arabic
1,21057,,21057,,21057,Amel Belguith; Elsa Elmahdy,,Arabic,20A,001,B,Letter Grade,B+,Intermediate Arabic
2,21057,,21057,,21057,Amel Belguith; Elsa Elmahdy,,Arabic,20A,001,Credit,Non-Letter Grade,Pass,Intermediate Arabic
1,21057,,21057,,21057,Amel Belguith; Elsa Elmahdy,,Arabic,20A,001,Credit,Non-Letter Grade,Satisfactory,Intermediate Arabic
6,21058,,21058,,21058,Elsa Elmahdy; Hatem Bazian,,Arabic,20A,002,A,Letter Grade,A+,Intermediate Arabic
7,21058,,21058,,21058,Elsa Elmahdy; Hatem Bazian,,Arabic,20A,002,A,Letter Grade,A,Intermediate Arabic
1,21058,,21058,,21058,Elsa Elmahdy; Hatem Bazian,,Arabic,20A,002,A,Letter Grade,A-,Intermediate Arabic
1,21058,,21058,,21058,Elsa Elmahdy; Hatem Bazian,,Arabic,20A,002,C,Letter Grade,C+,Intermediate Arabic
1,21058,,21058,,21058,Elsa Elmahdy; Hatem Bazian,,Arabic,20A,002,Credit,Non-Letter Grade,Pass,Intermediate Arabic
3,21059,,21059,,21059,Elsa Elmahdy,,Arabic,20A,003,A,Letter Grade,A,Intermediate Arabic
4,21059,,21059,,21059,Elsa Elmahdy,,Arabic,20A,003,A,Letter Grade,A-,Intermediate Arabic
2,21059,,21059,,21059,Elsa Elmahdy,,Arabic,20A,003,B,Letter Grade,B+,Intermediate Arabic
2,21059,,21059,,21059,Elsa Elmahdy,,Arabic,20A,003,B,Letter Grade,B,Intermediate Arabic
1,21059,,21059,,21059,Elsa Elmahdy,,Arabic,20A,003,B,Letter Grade,B-,Intermediate Arabic
2,21059,,21059,,21059,Elsa Elmahdy,,Arabic,20A,003,Credit,Non-Letter Grade,Pass,Intermediate Arabic
5,21068,,21068,,21068,Elsa Elmahdy; Haitham Mohamed,,Arabic,100A,001,A,Letter Grade,A+,Advanced Arabic
6,21068,,21068,,21068,Elsa Elmahdy; Haitham Mohamed,,Arabic,100A,001,A,Letter Grade,A,Advanced Arabic
2,21068,,21068,,21068,Elsa Elmahdy; Haitham Mohamed,,Arabic,100A,001,A,Letter Grade,A-,Advanced Arabic
2,21068,,21068,,21068,Elsa Elmahdy; Haitham Mohamed,,Arabic,100A,001,Credit,Non-Letter Grade,Pass,Advanced Arabic
3,30996,,30996,,30996,Elsa Elmahdy,,Arabic,100A,002,A,Letter Grade,A,Advanced Arabic
3,30996,,30996,,30996,Elsa Elmahdy,,Arabic,100A,002,A,Letter Grade,A-,Advanced Arabic
1,30996,,30996,,30996,Elsa Elmahdy,,Arabic,100A,002,B,Letter Grade,B+,Advanced Arabic
3,25571,,25571,,25571,Margaret Larkin,,Arabic,104B,001,A,Letter Grade,A,Class Arabic Prose
7,25571,,25571,,25571,Margaret Larkin,,Arabic,104B,001,A,Letter Grade,A-,Class Arabic Prose
4,30997,,30997,,30997,Haitham Mohamed,,Arabic,115A,001,A,Letter Grade,A+,Colloquial Arabic
14,30997,,30997,,30997,Haitham Mohamed,,Arabic,115A,001,A,Letter Grade,A,Colloquial Arabic
1,30997,,30997,,30997,Haitham Mohamed,,Arabic,115A,001,A,Letter Grade,A-,Colloquial Arabic
1,30997,,30997,,30997,Haitham Mohamed,,Arabic,115A,001,Credit,Non-Letter Grade,Pass,Colloquial Arabic
6,32558,,32558,,32558,Ahmad Diab,,Arabic,298,001,A,Letter Grade,A-,Seminar
13,20570,,20570,,20570,David Orkand,,Architecture,11A,001,A,Letter Grade,A+,Intro Vis Rep Draw
11,20570,,20570,,20570,David Orkand,,Architecture,11A,001,A,Letter Grade,A,Intro Vis Rep Draw
16,20570,,20570,,20570,David Orkand,,Architecture,11A,001,A,Letter Grade,A-,Intro Vis Rep Draw
14,20570,,20570,,20570,David Orkand,,Architecture,11A,001,B,Letter Grade,B+,Intro Vis Rep Draw
12,20570,,20570,,20570,David Orkand,,Architecture,11A,001,B,Letter Grade,B,Intro Vis Rep Draw
1,20570,,20570,,20570,David Orkand,,Architecture,11A,001,B,Letter Grade,B-,Intro Vis Rep Draw
1,20570,,20570,,20570,David Orkand,,Architecture,11A,001,C,Letter Grade,C,Intro Vis Rep Draw
2,20570,,20570,,20570,David Orkand,,Architecture,11A,001,F,Letter Grade,F,Intro Vis Rep Draw
1,20570,,20570,,20570,David Orkand,,Architecture,11A,001,No Credit,Non-Letter Grade,Not Pass,Intro Vis Rep Draw
24,20559,,20559,,20559,Keith Plymale; Max Schnoll; -,,Architecture,98,001,Credit,Non-Letter Grade,Pass,Directed Group Stdy
1,20559,,20559,,20559,Keith Plymale; Max Schnoll; -,,Architecture,98,001,Credit,Non-Letter Grade,Satisfactory,Directed Group Stdy
1,20559,,20559,,20559,Keith Plymale; Max Schnoll; -,,Architecture,98,001,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
36,33919,,33919,,33919,Gail Brager; Jun Bin Lee; Victoria Bartoszewicz,,Architecture,98,002,Credit,Non-Letter Grade,Pass,Directed Group Stdy
2,33919,,33919,,33919,Gail Brager; Jun Bin Lee; Victoria Bartoszewicz,,Architecture,98,002,Credit,Non-Letter Grade,Satisfactory,Directed Group Stdy
2,33919,,33919,,33919,Gail Brager; Jun Bin Lee; Victoria Bartoszewicz,,Architecture,98,002,No Credit,Non-Letter Grade,Not Pass,Directed Group Stdy
18,16757,,16757,,16757,Margaret Crawford,,Architecture,98BC,001,Credit,Non-Letter Grade,Pass,Directed Group Stud
18,16758,,16758,,16758,Margaret Crawford,,Architecture,98BC,002,Credit,Non-Letter Grade,Pass,Directed Group Stud
17,20530,,20530,,20530,William Atwood,,Architecture,100A,001,A,Letter Grade,A,Fund Of Arch Design
16,20530,,20530,,20530,William Atwood,,Architecture,100A,001,A,Letter Grade,A-,Fund Of Arch Design
22,20530,,20530,,20530,William Atwood,,Architecture,100A,001,B,Letter Grade,B+,Fund Of Arch Design
37,20530,,20530,,20530,William Atwood,,Architecture,100A,001,B,Letter Grade,B,Fund Of Arch Design
14,20530,,20530,,20530,William Atwood,,Architecture,100A,001,B,Letter Grade,B-,Fund Of Arch Design
7,20530,,20530,,20530,William Atwood,,Architecture,100A,001,C,Letter Grade,C+,Fund Of Arch Design
7,20518,,20518,,20518,Keith Plymale,,Architecture,100C,002,A,Letter Grade,A,Arch Design Iii
4,20518,,20518,,20518,Keith Plymale,,Architecture,100C,002,A,Letter Grade,A-,Arch Design Iii
4,20518,,20518,,20518,Keith Plymale,,Architecture,100C,002,B,Letter Grade,B+,Arch Design Iii
3,20519,,20519,,20519,Darell Fields,,Architecture,100C,003,A,Letter Grade,A-,Arch Design Iii
1,20519,,20519,,20519,Darell Fields,,Architecture,100C,003,B,Letter Grade,B+,Arch Design Iii
3,20519,,20519,,20519,Darell Fields,,Architecture,100C,003,B,Letter Grade,B,Arch Design Iii
2,20519,,20519,,20519,Darell Fields,,Architecture,100C,003,B,Letter Grade,B-,Arch Design Iii
1,20519,,20519,,20519,Darell Fields,,Architecture,100C,003,C,Letter Grade,C,Arch Design Iii
2,20519,,20519,,20519,Darell Fields,,Architecture,100C,003,C,Letter Grade,C-,Arch Design Iii
1,20519,,20519,,20519,Darell Fields,,Architecture,100C,003,D,Letter Grade,D,Arch Design Iii
3,20522,,20522,,20522,Franklyn Campbell,,Architecture,100C,004,A,Letter Grade,A,Arch Design Iii
1,20522,,20522,,20522,Franklyn Campbell,,Architecture,100C,004,A,Letter Grade,A-,Arch Design Iii
4,20522,,20522,,20522,Franklyn Campbell,,Architecture,100C,004,B,Letter Grade,B+,Arch Design Iii
4,20522,,20522,,20522,Franklyn Campbell,,Architecture,100C,004,B,Letter Grade,B,Arch Design Iii
2,20522,,20522,,20522,Franklyn Campbell,,Architecture,100C,004,B,Letter Grade,B-,Arch Design Iii
1,20522,,20522,,20522,Franklyn Campbell,,Architecture,100C,004,C,Letter Grade,C+,Arch Design Iii
4,20523,,20523,,20523,Mia Zinni,,Architecture,100C,005,A,Letter Grade,A,Arch Design Iii
5,20523,,20523,,20523,Mia Zinni,,Architecture,100C,005,A,Letter Grade,A-,Arch Design Iii
3,20523,,20523,,20523,Mia Zinni,,Architecture,100C,005,B,Letter Grade,B+,Arch Design Iii
3,20523,,20523,,20523,Mia Zinni,,Architecture,100C,005,B,Letter Grade,B,Arch Design Iii
2,20688,,20688,,20688,Dan Muntean,,Architecture,100C,006,A,Letter Grade,A+,Arch Design Iii
3,20688,,20688,,20688,Dan Muntean,,Architecture,100C,006,A,Letter Grade,A,Arch Design Iii
3,20688,,20688,,20688,Dan Muntean,,Architecture,100C,006,A,Letter Grade,A-,Arch Design Iii
2,20688,,20688,,20688,Dan Muntean,,Architecture,100C,006,B,Letter Grade,B+,Arch Design Iii
3,20688,,20688,,20688,Dan Muntean,,Architecture,100C,006,B,Letter Grade,B,Arch Design Iii
1,20708,,20708,,20708,Sarah Willmer,,Architecture,100C,007,A,Letter Grade,A,Arch Design Iii
2,20708,,20708,,20708,Sarah Willmer,,Architecture,100C,007,A,Letter Grade,A-,Arch Design Iii
1,20708,,20708,,20708,Sarah Willmer,,Architecture,100C,007,B,Letter Grade,B+,Arch Design Iii
4,20708,,20708,,20708,Sarah Willmer,,Architecture,100C,007,B,Letter Grade,B,Arch Design Iii
3,20708,,20708,,20708,Sarah Willmer,,Architecture,100C,007,B,Letter Grade,B-,Arch Design Iii
1,20708,,20708,,20708,Sarah Willmer,,Architecture,100C,007,C,Letter Grade,C+,Arch Design Iii
1,20524,,20524,,20524,Darell Fields,,Architecture,102A,001,B,Letter Grade,B+,Capstone Prep Sem
1,20524,,20524,,20524,Darell Fields,,Architecture,102A,001,B,Letter Grade,B,Capstone Prep Sem
1,20524,,20524,,20524,Darell Fields,,Architecture,102A,001,B,Letter Grade,B-,Capstone Prep Sem
1,20524,,20524,,20524,Darell Fields,,Architecture,102A,001,C,Letter Grade,C+,Capstone Prep Sem
1,20524,,20524,,20524,Darell Fields,,Architecture,102A,001,C,Letter Grade,C,Capstone Prep Sem
4,33158,,33158,,33158,Catherine Covey,,Architecture,102A,002,A,Letter Grade,A,Capstone Prep Sem
1,33158,,33158,,33158,Catherine Covey,,Architecture,102A,002,A,Letter Grade,A-,Capstone Prep Sem
1,33158,,33158,,33158,Catherine Covey,,Architecture,102A,002,B,Letter Grade,B+,Capstone Prep Sem
1,33158,,33158,,33158,Catherine Covey,,Architecture,102A,002,B,Letter Grade,B,Capstone Prep Sem
5,33176,,33176,,33176,Luis Filipe Batista Silveira Dos Santos; Renee Chow,,Architecture,102A,003,A,Letter Grade,A,Capstone Prep Sem
3,33176,,33176,,33176,Luis Filipe Batista Silveira Dos Santos; Renee Chow,,Architecture,102A,003,A,Letter Grade,A-,Capstone Prep Sem
2,20744,,20744,,20744,Tomas Mckay Alliende,,Architecture,109,002,A,Letter Grade,A,Spec Top Arch Des
2,20744,,20744,,20744,Tomas Mckay Alliende,,Architecture,109,002,A,Letter Grade,A-,Spec Top Arch Des
1,20744,,20744,,20744,Tomas Mckay Alliende,,Architecture,109,002,B,Letter Grade,B+,Spec Top Arch Des
9,20689,,20689,,20689,William Atwood,,Architecture,109,003,A,Letter Grade,A,Spec Top Arch Des
1,20689,,20689,,20689,William Atwood,,Architecture,109,003,Credit,Non-Letter Grade,Pass,Spec Top Arch Des
14,20569,,20569,,20569,Leonardo Chiesi; Stathis Gerostathopoulos,,Architecture,110AC,001,A,Letter Grade,A,Soc / Cult Basis Of Design
13,20569,,20569,,20569,Leonardo Chiesi; Stathis Gerostathopoulos,,Architecture,110AC,001,A,Letter Grade,A-,Soc / Cult Basis Of Design
28,20569,,20569,,20569,Leonardo Chiesi; Stathis Gerostathopoulos,,Architecture,110AC,001,B,Letter Grade,B+,Soc / Cult Basis Of Design
18,20569,,20569,,20569,Leonardo Chiesi; Stathis Gerostathopoulos,,Architecture,110AC,001,B,Letter Grade,B,Soc / Cult Basis Of Design
9,20569,,20569,,20569,Leonardo Chiesi; Stathis Gerostathopoulos,,Architecture,110AC,001,B,Letter Grade,B-,Soc / Cult Basis Of Design
4,20569,,20569,,20569,Leonardo Chiesi; Stathis Gerostathopoulos,,Architecture,110AC,001,C,Letter Grade,C+,Soc / Cult Basis Of Design
4,20569,,20569,,20569,Leonardo Chiesi; Stathis Gerostathopoulos,,Architecture,110AC,001,C,Letter Grade,C,Soc / Cult Basis Of Design
2,20569,,20569,,20569,Leonardo Chiesi; Stathis Gerostathopoulos,,Architecture,110AC,001,C,Letter Grade,C-,Soc / Cult Basis Of Design
1,20569,,20569,,20569,Leonardo Chiesi; Stathis Gerostathopoulos,,Architecture,110AC,001,D,Letter Grade,D-,Soc / Cult Basis Of Design
6,20569,,20569,,20569,Leonardo Chiesi; Stathis Gerostathopoulos,,Architecture,110AC,001,Credit,Non-Letter Grade,Pass,Soc / Cult Basis Of Design
1,20569,,20569,,20569,Leonardo Chiesi; Stathis Gerostathopoulos,,Architecture,110AC,001,No Credit,Non-Letter Grade,Not Pass,Soc / Cult Basis Of Design
2,33114,,33114,,33114,Deanna Van Buren,,Architecture,119,001,A,Letter Grade,A,Special Topics
1,33114,,33114,,33114,Deanna Van Buren,,Architecture,119,001,A,Letter Grade,A-,Special Topics
1,33114,,33114,,33114,Deanna Van Buren,,Architecture,119,001,B,Letter Grade,B+,Special Topics
12,20554,,20554,,20554,C Crysler,,Architecture,130,001,A,Letter Grade,A+,Intr Arch Des Th/Cr
6,20554,,20554,,20554,C Crysler,,Architecture,130,001,A,Letter Grade,A,Intr Arch Des Th/Cr
8,20554,,20554,,20554,C Crysler,,Architecture,130,001,A,Letter Grade,A-,Intr Arch Des Th/Cr
3,20554,,20554,,20554,C Crysler,,Architecture,130,001,B,Letter Grade,B+,Intr Arch Des Th/Cr
7,20554,,20554,,20554,C Crysler,,Architecture,130,001,B,Letter Grade,B,Intr Arch Des Th/Cr
2,20554,,20554,,20554,C Crysler,,Architecture,130,001,B,Letter Grade,B-,Intr Arch Des Th/Cr
5,20554,,20554,,20554,C Crysler,,Architecture,130,001,C,Letter Grade,C+,Intr Arch Des Th/Cr
2,20554,,20554,,20554,C Crysler,,Architecture,130,001,C,Letter Grade,C,Intr Arch Des Th/Cr
2,20554,,20554,,20554,C Crysler,,Architecture,130,001,C,Letter Grade,C-,Intr Arch Des Th/Cr
5,20557,,20557,,20557,Neyran Turan,,Architecture,139,001,A,Letter Grade,A,Spec Top Arch Des
1,20557,,20557,,20557,Neyran Turan,,Architecture,139,001,B,Letter Grade,B,Spec Top Arch Des
59,20684,,20684,,20684,Gail Brager; Samantha Gebb,,Architecture,142,001,Credit,Non-Letter Grade,Pass,Sustainability Coll
1,20684,,20684,,20684,Gail Brager; Samantha Gebb,,Architecture,142,001,No Credit,Non-Letter Grade,Not Pass,Sustainability Coll
10,20568,,20568,,20568,Charles Salter,,Architecture,144,001,Credit,Non-Letter Grade,Pass,Intro To Acoustics
1,20568,,20568,,20568,Charles Salter,,Architecture,144,001,Credit,Non-Letter Grade,Satisfactory,Intro To Acoustics
2,20568,,20568,,20568,Charles Salter,,Architecture,144,001,No Credit,Non-Letter Grade,Not Pass,Intro To Acoustics
3,20562,,20562,,20562,Eduardo Montalto; Medini Tolpadi; R Gary Black,,Architecture,150,001,A,Letter Grade,A+,Intro To Structures
29,20562,,20562,,20562,Eduardo Montalto; Medini Tolpadi; R Gary Black,,Architecture,150,001,A,Letter Grade,A,Intro To Structures
20,20562,,20562,,20562,Eduardo Montalto; Medini Tolpadi; R Gary Black,,Architecture,150,001,A,Letter Grade,A-,Intro To Structures
20,20562,,20562,,20562,Eduardo Montalto; Medini Tolpadi; R Gary Black,,Architecture,150,001,B,Letter Grade,B+,Intro To Structures
10,20562,,20562,,20562,Eduardo Montalto; Medini Tolpadi; R Gary Black,,Architecture,150,001,B,Letter Grade,B,Intro To Structures
2,20562,,20562,,20562,Eduardo Montalto; Medini Tolpadi; R Gary Black,,Architecture,150,001,B,Letter Grade,B-,Intro To Structures
8,20562,,20562,,20562,Eduardo Montalto; Medini Tolpadi; R Gary Black,,Architecture,150,001,C,Letter Grade,C+,Intro To Structures
8,20562,,20562,,20562,Eduardo Montalto; Medini Tolpadi; R Gary Black,,Architecture,150,001,C,Letter Grade,C,Intro To Structures
1,20562,,20562,,20562,Eduardo Montalto; Medini Tolpadi; R Gary Black,,Architecture,150,001,F,Letter Grade,F,Intro To Structures
28,20546,,20546,,20546,Bruce Littmann; Elizabeth Oyler; Tania Osorio Harp; Vasudha Maiya,,Architecture,170A,001,A,Letter Grade,A+,"Hist, Arch&Urbanism"
35,20546,,20546,,20546,Bruce Littmann; Elizabeth Oyler; Tania Osorio Harp; Vasudha Maiya,,Architecture,170A,001,A,Letter Grade,A,"Hist, Arch&Urbanism"
35,20546,,20546,,20546,Bruce Littmann; Elizabeth Oyler; Tania Osorio Harp; Vasudha Maiya,,Architecture,170A,001,A,Letter Grade,A-,"Hist, Arch&Urbanism"
7,20546,,20546,,20546,Bruce Littmann; Elizabeth Oyler; Tania Osorio Harp; Vasudha Maiya,,Architecture,170A,001,B,Letter Grade,B+,"Hist, Arch&Urbanism"
8,20546,,20546,,20546,Bruce Littmann; Elizabeth Oyler; Tania Osorio Harp; Vasudha Maiya,,Architecture,170A,001,B,Letter Grade,B,"Hist, Arch&Urbanism"
4,20546,,20546,,20546,Bruce Littmann; Elizabeth Oyler; Tania Osorio Harp; Vasudha Maiya,,Architecture,170A,001,B,Letter Grade,B-,"Hist, Arch&Urbanism"
2,20546,,20546,,20546,Bruce Littmann; Elizabeth Oyler; Tania Osorio Harp; Vasudha Maiya,,Architecture,170A,001,C,Letter Grade,C+,"Hist, Arch&Urbanism"
3,20546,,20546,,20546,Bruce Littmann; Elizabeth Oyler; Tania Osorio Harp; Vasudha Maiya,,Architecture,170A,001,C,Letter Grade,C,"Hist, Arch&Urbanism"
1,20546,,20546,,20546,Bruce Littmann; Elizabeth Oyler; Tania Osorio Harp; Vasudha Maiya,,Architecture,170A,001,D,Letter Grade,D-,"Hist, Arch&Urbanism"
3,20546,,20546,,20546,Bruce Littmann; Elizabeth Oyler; Tania Osorio Harp; Vasudha Maiya,,Architecture,170A,001,F,Letter Grade,F,"Hist, Arch&Urbanism"
4,20546,,20546,,20546,Bruce Littmann; Elizabeth Oyler; Tania Osorio Harp; Vasudha Maiya,,Architecture,170A,001,Credit,Non-Letter Grade,Pass,"Hist, Arch&Urbanism"
4,33428,,33428,,33428,Margaret Crawford,,Architecture,177,001,A,Letter Grade,A,California Architec
3,33428,,33428,,33428,Margaret Crawford,,Architecture,177,001,A,Letter Grade,A-,California Architec
1,14868,,14868,,14868,Marco Cenzatti,,Architecture,179,002,A,Letter Grade,A+,"Prosem, Arch Hist"
3,14868,,14868,,14868,Marco Cenzatti,,Architecture,179,002,A,Letter Grade,A,"Prosem, Arch Hist"
1,14868,,14868,,14868,Marco Cenzatti,,Architecture,179,002,B,Letter Grade,B,"Prosem, Arch Hist"
1,14868,,14868,,14868,Marco Cenzatti,,Architecture,179,002,Credit,Non-Letter Grade,Pass,"Prosem, Arch Hist"
17,16755,,16755,,16755,Margaret Crawford,,Architecture,198BC,001,Credit,Non-Letter Grade,Pass,Directed Group Stud
1,16755,,16755,,16755,Margaret Crawford,,Architecture,198BC,001,Credit,Non-Letter Grade,Satisfactory,Directed Group Stud
19,16756,,16756,,16756,Margaret Crawford,,Architecture,198BC,002,Credit,Non-Letter Grade,Pass,Directed Group Stud
28,20540,,20540,,20540,David Orkand; Raveevarn Choksombatchai; Tom Buresh,,Architecture,200A,001,Credit,Non-Letter Grade,Satisfactory,Intro Arch Std 1
3,20552,,20552,,20552,Kyle Steinfeld,,Architecture,200C,001,A,Letter Grade,A+,Rep Prctic Arch Des
5,20552,,20552,,20552,Kyle Steinfeld,,Architecture,200C,001,A,Letter Grade,A,Rep Prctic Arch Des
9,20552,,20552,,20552,Kyle Steinfeld,,Architecture,200C,001,A,Letter Grade,A-,Rep Prctic Arch Des
4,20552,,20552,,20552,Kyle Steinfeld,,Architecture,200C,001,B,Letter Grade,B+,Rep Prctic Arch Des
3,20552,,20552,,20552,Kyle Steinfeld,,Architecture,200C,001,B,Letter Grade,B,Rep Prctic Arch Des
4,20552,,20552,,20552,Kyle Steinfeld,,Architecture,200C,001,B,Letter Grade,B-,Rep Prctic Arch Des
12,20759,,20759,,20759,Rene Davids,,Architecture,201,002,A,Letter Grade,A,Arch & Urban Std
1,20759,,20759,,20759,Rene Davids,,Architecture,201,002,A,Letter Grade,A-,Arch & Urban Std
1,20759,,20759,,20759,Rene Davids,,Architecture,201,002,B,Letter Grade,B,Arch & Urban Std
5,20761,,20761,,20761,Rudabeh Pakravan,,Architecture,201,003,A,Letter Grade,A,Arch & Urban Std
5,20761,,20761,,20761,Rudabeh Pakravan,,Architecture,201,003,A,Letter Grade,A-,Arch & Urban Std
2,20761,,20761,,20761,Rudabeh Pakravan,,Architecture,201,003,B,Letter Grade,B+,Arch & Urban Std
1,20763,,20763,,20763,Juan Elvira,,Architecture,201,004,A,Letter Grade,A+,Arch & Urban Std
6,20763,,20763,,20763,Juan Elvira,,Architecture,201,004,A,Letter Grade,A,Arch & Urban Std
3,20763,,20763,,20763,Juan Elvira,,Architecture,201,004,A,Letter Grade,A-,Arch & Urban Std
1,20763,,20763,,20763,Juan Elvira,,Architecture,201,004,B,Letter Grade,B+,Arch & Urban Std
1,20763,,20763,,20763,Juan Elvira,,Architecture,201,004,B,Letter Grade,B,Arch & Urban Std
4,20765,,20765,,20765,Eric Reeder,,Architecture,201,005,A,Letter Grade,A,Arch & Urban Std
6,20765,,20765,,20765,Eric Reeder,,Architecture,201,005,A,Letter Grade,A-,Arch & Urban Std
3,20765,,20765,,20765,Eric Reeder,,Architecture,201,005,B,Letter Grade,B+,Arch & Urban Std
6,20767,,20767,,20767,Eleanor Pries; Heng Liu,,Architecture,201,006,A,Letter Grade,A,Arch & Urban Std
5,20767,,20767,,20767,Eleanor Pries; Heng Liu,,Architecture,201,006,A,Letter Grade,A-,Arch & Urban Std
3,20767,,20767,,20767,Eleanor Pries; Heng Liu,,Architecture,201,006,B,Letter Grade,B+,Arch & Urban Std
2,20525,,20525,,20525,Danelle Guthrie-buresh; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,002,A,Letter Grade,A,Integrated Studio
6,20525,,20525,,20525,Danelle Guthrie-buresh; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,002,A,Letter Grade,A-,Integrated Studio
4,20525,,20525,,20525,Danelle Guthrie-buresh; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,002,B,Letter Grade,B+,Integrated Studio
1,20525,,20525,,20525,Danelle Guthrie-buresh; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,002,B,Letter Grade,B,Integrated Studio
5,34031,,34031,,34031,Gerard Creedon; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,003,A,Letter Grade,A,Integrated Studio
4,34031,,34031,,34031,Gerard Creedon; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,003,A,Letter Grade,A-,Integrated Studio
3,34031,,34031,,34031,Gerard Creedon; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,003,B,Letter Grade,B+,Integrated Studio
1,34031,,34031,,34031,Gerard Creedon; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,003,B,Letter Grade,B,Integrated Studio
5,34032,,34032,,34032,Daniel Spiegel; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,004,A,Letter Grade,A,Integrated Studio
3,34032,,34032,,34032,Daniel Spiegel; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,004,A,Letter Grade,A-,Integrated Studio
4,34032,,34032,,34032,Daniel Spiegel; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,004,B,Letter Grade,B+,Integrated Studio
1,34032,,34032,,34032,Daniel Spiegel; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,004,B,Letter Grade,B,Integrated Studio
6,34033,,34033,,34033,Maria Luisa de Oliveira Gama Caldas; Mark Jensen; R Gary Black; Steven Huegli,,Architecture,203,005,A,Letter Grade,A,Integrated Studio
2,34033,,34033,,34033,Maria Luisa de Oliveira Gama Caldas; Mark Jensen; R Gary Black; Steven Huegli,,Architecture,203,005,A,Letter Grade,A-,Integrated Studio
2,34033,,34033,,34033,Maria Luisa de Oliveira Gama Caldas; Mark Jensen; R Gary Black; Steven Huegli,,Architecture,203,005,B,Letter Grade,B+,Integrated Studio
3,34033,,34033,,34033,Maria Luisa de Oliveira Gama Caldas; Mark Jensen; R Gary Black; Steven Huegli,,Architecture,203,005,B,Letter Grade,B,Integrated Studio
3,34034,,34034,,34034,Jasmit Rangr; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,006,A,Letter Grade,A,Integrated Studio
3,34034,,34034,,34034,Jasmit Rangr; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,006,A,Letter Grade,A-,Integrated Studio
4,34034,,34034,,34034,Jasmit Rangr; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,006,B,Letter Grade,B+,Integrated Studio
1,34034,,34034,,34034,Jasmit Rangr; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,006,B,Letter Grade,B,Integrated Studio
1,34034,,34034,,34034,Jasmit Rangr; Maria Luisa de Oliveira Gama Caldas; R Gary Black,,Architecture,203,006,B,Letter Grade,B-,Integrated Studio
2,20515,,20515,,20515,Tom Buresh,,Architecture,204A,002,A,Letter Grade,A+,Thesis Seminar
